010,,014,,018,,020,,025,,030,,035,,045,,050,,080,,100,,200,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1,0.550965824665676,1.0013637045402852,0.550965824665676,1,0.5500742942050519,1,0.5500742942050519,1.0027292687706437,0.5482912332838038,1,0.5500742942050519,0.9945637281390168,0.550965824665676,1,0.5473997028231797,1.0013637045402852,0.5500742942050519,0.9972781598626417,0.5482912332838038,1.0013637045402852,0.5491827637444279,1,0.5500742942050519
1.1151869323359929,0.5197622585438335,1.1397699591390742,0.5037147102526003,1.2521448539859699,0.47340267459138186,1.156984420568535,0.49212481426448734,1.0763652751161679,0.5108469539375928,1.1015927238340848,0.488558692421991,1.1444392492907207,0.4653789004457652,1.0985943645433311,0.4858841010401188,1.1030949708331226,0.47875185735512626,1.1182305772038474,0.4555720653789004,1.1045992664532136,0.46270430906389304,1.073435580907898,0.4716196136701337
1.2368811186191822,0.49658246656760774,1.25043962379365,0.4832095096582466,1.3588306265250851,0.45200594353640416,1.2487367158646043,0.46805349182763745,1.1792702798857138,0.47340267459138186,1.1506947387194022,0.4671619613670134,1.2453378541503712,0.4234769687964338,1.2102035584260638,0.426151560178306,1.1841013908128337,0.4306092124814264,1.2019854099144733,0.4065378900445765,1.1506947387194022,0.43417533432392275,1.1617242331221573,0.3940564635958395
1.3755992801809191,0.47875185735512626,1.4078400641410131,0.45824665676077264,1.5194859558214118,0.426151560178306,1.4252135189171677,0.4323922734026746,1.293775356428212,0.4359583952451708,1.2453378541503712,0.4332838038632986,1.3887845012918403,0.3815750371471025,1.2849896955815434,0.3967310549777117,1.2780041422578001,0.3895988112927191,1.2641467552667964,0.375334323922734,1.1987137977812492,0.39851411589895985,1.2780041422578001,0.3191679049034175
1.5257108266843367,0.4653789004457652,1.6155847896527233,0.4350668647845468,1.6534502646663163,0.4101040118870728,1.5572197978397815,0.412778603268945,1.4020961037248871,0.40832095096582466,1.3367899628964988,0.4065378900445765,1.6068020315217018,0.3289747399702823,1.3850044518940834,0.3601783060921248,1.3944739281298135,0.34947994056463594,1.3606836700199563,0.33610698365527486,1.2521448539859699,0.36463595839524515,1.4155352988544037,0.2576523031203566
1.7224495598253422,0.45378900445765225,1.8819864671072695,0.412778603268945,1.8413950096881944,0.39138187221396725,1.7154219987106876,0.39138187221396725,1.5700048423491237,0.38068350668647843,1.4566307290007403,0.375334323922734,1.9260957654880055,0.2826151560178306,1.534050341388559,0.32095096582466565,1.546645160643639,0.3066864784546805,1.4526660130172369,0.30222882615156016,1.373725923901387,0.312927191679049,1.5872149997834082,0.20148588410104007
2.003740182302826,0.4413075780089153,2.1923164200724132,0.3967310549777117,2.022946180541663,0.3744427934621099,1.8871229139987196,0.3726597325408618,1.782143456420407,0.35037147102526,1.6111874261269412,0.3476968796433878,2.130465338321888,0.263001485884101,1.6852990599752444,0.287964338781575,1.7676309002818695,0.263001485884101,1.540334878100323,0.27369985141158987,1.4746062851313244,0.2728083209509658,1.7604190001661164,0.16047548291233282
2.2467588590645993,0.4332838038632986,2.519251455537444,0.38335809806835064,2.293158910008298,0.3619613670133729,2.1333706635766774,0.35215453194650814,1.984716527208803,0.3307578008915304,1.7943282296073497,0.32095096582466565,2.515820619536039,0.23803863298662703,1.9208532407251042,0.25052005943536404,1.9685543546763762,0.23268945022288257,1.6399856977697505,0.24695393759286777,1.6310702896685498,0.22555720653789002,1.941909345642317,0.13194650817236253
